"Id","Name","Opportunity__c","Type",Amount,"StageName","Probability","ForecastCategoryName","Most_Likely__c","CampaignId","License_Type__c","Contract_of_Yrs__c","CreatedDate","CloseDate","OwnerId","AccountId","ProductId"
"0068000000a8rnHAAQ2014","Yankeedoodle201332014","B9900669","Renewal",12610.47,"Closed Won","100","Closed","","","","","2012-03-31","2012-08-31","00580000003Rkw7AAC","0013000000K7Ro7AAF","ProductC"
"0068000000a8RNTAA22014","iCompany201032014","","Renewal",813.95,"Closed Lost","0","Omitted","","","","","2012-03-22","2012-09-01","005300000012lKWAAY","0018000000gKC4MAAW","ProductE"
"0068000000a8roFAAQ2014","Big Corp201332014","B9900670","Renewal",16482.56,"Closed Won","100","Closed","","","","","2012-03-31","2012-09-02","00580000003Rkw7AAC","0013000000E1Xk6AAF","ProductC"
"0068000000a8rpNAAQ2014","Big Corp201232014","B9900703","Renewal",1233.14,"Closed Won","100","Closed","","","","","2012-03-31","2012-09-25","005300000012lKWAAY","00130000004EeEHAA0","ProductE"
"0068000000a8rqaAAA2014","Big Corp201332014","","Renewal",26972.09,"Closed Lost","0","Omitted","","","","","2012-03-31","2012-06-18","00580000003UBmbAAG","0013000000LC5pbAAD","ProductC"
"0068000000a8tRdAAI2014","Democracy201242014","","",37790.70,"Closed Lost","0","Omitted","","70130000000D8PVAA0","","","2012-04-01","2013-01-31","00580000003UtJxAAK","00130000004J40eAAC","ProductB"
"0068000000a8uAhAAI2014","iCompany201342014","B9900647","",27906.98,"Closed Won","100","Closed","","","GSR License","","2012-04-01","2012-07-31","00530000000sZSSAA2","0013000000D83mDAAR","ProductC"
"0068000000a8uJoAAI2014","Yankeedoodle201342014","B9900634","New",3651.74,"Closed Won","100","Closed","","","","","2012-04-01","2012-07-02","005300000012lKWAAY","0013000000D7slkAAB","ProductE"
"0068000000a8vLqAAI2014","Yankeedoodle201142014","B9900623","Add-On",1453.49,"Closed Won","100","Closed","","","","","2012-04-01","2012-06-17","00580000003Rkw7AAC","0018000000nziD7AAI","ProductE"
"0068000000a8vTUAAY2014","iCompany201142014","B9900796","New",6761.63,"Closed Won","100","Closed","","70180000000c8hqAAA","","","2012-04-01","2012-12-31","00580000003UXSUAA4","0018000000p5yuJAAQ","ProductC"
"0068000000a8vUrAAI2014","iCompany201142014","B9902568","New",11075.58,"Qualified Out","0","Omitted","","","","","2012-04-01","2013-10-13","00580000004ETiNAAW","0018000000p5ftGAAQ","ProductC"
"0068000000a8vUxAAI2014","Big Corp201342014","","New",17441.86,"Qualified Out","0","Omitted","","","","","2012-04-01","2012-07-01","00580000003UXSUAA4","0013000000DT2EbAAL","ProductC"
"0068000000a8yhQAAQ2014","Yankeedoodle201342014","B9902491","New",581395.35,"Qualification & Discovery","70","Best Case","1","","Subscription","3","2012-04-02","2015-05-11","00580000003Q9t4AAC","0013000000D7sm8AAB","ProductA"
"0068000000a8YL8AAM2014","Big Corp201332014","B9902570","New",174418.60,"Qualified Out","0","Omitted","","","","","2012-03-24","2013-08-03","00580000003UXSUAA4","0013000000DT2F4AAL","ProductA"
"0068000000a8Z7RAAU2014","iCompany201132014","B9902740","New",6976.74,"Qualified Out","0","Omitted","","","","","2012-03-25","2014-04-18","00580000004GC1mAAG","0018000000p56x3AAA","ProductC"
"0068000000a8ZDPAA22014","Yankeedoodle201332014","","Add-On",52325.58,"Qualified Out","0","Omitted","","","","","2012-03-25","2012-07-15","005300000013MJZAA2","0013000000D7sWlAAJ","ProductB"
"0068000000a8zlPAAQ2014","iCompany201142014","B9900682","New",9708.14,"Closed Won","100","Closed","","70130000000CgXRAA0","","","2012-04-02","2012-09-15","00580000003Rkw7AAC","0018000000p62ElAAI","ProductC"
"0068000000a8zrlAAA2014","iCompany201342014","","Renewal",43604.65,"Qualified Out","0","Omitted","","","","","2012-04-02","2012-06-29","00580000003Q9suAAC","0018000000MfxnGAAR","ProductB"
"0068000000a9046AAA2014","Yankeedoodle201342014","","New",0.58,"Qualified Out","0","Omitted","","70180000000XYyMAAW","","","2012-04-02","2012-10-22","00580000003Q9t4AAC","0013000000K7lfHAAR","Defective"
"0068000000a911dAAA2014","iCompany201042014","B9900813","Add-On",115116.28,"Closed Won","100","Closed","","","","","2012-04-03","2013-01-21","00580000003UXSKAA4","0018000000kPaRnAAK","ProductB"
"0068000000a91bOAAQ2014","iCompany201342014","B9902759","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-04-03","2014-11-17","00580000004GC1mAAG","0013000000D8jYOAAZ","ProductB"
"0068000000a92tnAAA2014","iCompany201142014","","New",8720.93,"Qualified Out","0","Omitted","","","","","2012-04-03","2012-12-23","00580000003UXSUAA4","0018000000p64oXAAQ","ProductC"
"0068000000a92uqAAA2014","Yankeedoodle201342014","","New",10465.12,"Qualified Out","0","Omitted","","70180000000cSJmAAM","","","2012-04-03","2013-04-20","00580000003QhfuAAC","0013000000D7sWHAAZ","ProductC"
"0068000000a93nMAAQ2014","Yankeedoodle201342014","","",69767.44,"Closed Lost","0","Omitted","","70180000000cSrIAAU","OEM GSR","","2012-04-03","2013-03-16","00580000003UtJxAAK","0013000000D7sLGAAZ","ProductB"
"0068000000a948yAAA2014","Big Corp201342014","B9900722","Add-On",181918.60,"Closed Won","100","Closed","","","","","2012-04-03","2012-10-20","00580000003Q9t4AAC","0013000000FIm4nAAD","ProductA"
"0068000000a94DLAAY2014","iCompany201442014","","New",17441.86,"Qualified Out","0","Omitted","","","","","2012-04-03","2012-07-08","005300000013MJZAA2","0018000000azbQHAAY","ProductC"
"0068000000a96SSAAY2014","iCompany201042014","B9900661","Renewal",659.88,"Closed Won","100","Closed","","","","","2012-04-06","2012-08-24","005300000012lKWAAY","0018000000iDGucAAG","ProductE"
"0068000000a96SwAAI2014","iCompany201342014","B9900713","Renewal",57254.65,"Closed Won","100","Closed","","","","","2012-04-06","2012-10-13","00580000003Q9suAAC","0018000000MfxnGAAR","ProductB"
"0068000000a96SXAAY2014","Big Corp201342014","B9900683","Renewal",2441.86,"Closed Won","100","Closed","","","","","2012-04-06","2012-09-15","005300000012lKWAAY","0013000000Gq50FAAR","ProductE"
"0068000000a96TmAAI2014","Big Corp201342014","","Renewal",750.00,"Closed Lost","0","Omitted","","","","","2012-04-06","2012-12-01","005300000012lKWAAY","0013000000LD3CWAA1","ProductE"
"0068000000a96TVAAY2014","Big Corp201342014","B9900644","Renewal",27223.84,"Closed Won","100","Closed","","","","","2012-04-06","2012-07-28","00580000001fUjzAAE","0013000000KxTCbAAN","ProductC"
"0068000000a96UBAAY2014","Big Corp201342014","","Renewal",12093.02,"Closed Lost","0","Omitted","","","","","2012-04-06","2012-09-14","00580000003UXSUAA4","0013000000LDtRRAA1","ProductC"
"0068000000a96UVAAY2014","Big Corp201242014","B9900700","Renewal",2616.28,"Closed Won","100","Closed","","","","","2012-04-06","2012-09-23","00580000003UXSUAA4","0013000000I3sujAAB","ProductE"
"0068000000a9ANmAAM2014","iCompany201142014","","New",63953.49,"Closed Lost","0","Omitted","","","","","2012-04-07","2013-03-27","00580000003UBmbAAG","0018000000p5fDOAAY","ProductB"
"0068000000a9F4GAAU2014","iCompany201142014","","Add-On",6531.98,"Qualified Out","0","Omitted","","","","","2012-04-07","2012-09-16","00580000003RCFdAAO","0018000000p5jbzAAA","ProductC"
"0068000000a9IgnAAE2014","Yankeedoodle201342014","","New",145348.84,"Qualified Out","0","Omitted","","70130000000CgXRAA0","","","2012-04-08","2012-12-12","00580000003Q9t4AAC","0013000000K7GJBAA3","ProductA"
"0068000000a9IMzAAM2014","Big Corp201242014","B9900690","",5491.86,"Closed - Sell w/OEM","100","Closed","","","GSR OEM","","2012-04-08","2012-09-17","00530000000sZSSAA2","0013000000HkKsmAAF","ProductE"
"0068000000a9InUAAU2014","Big Corp201342014","B9900687","Add-On",129622.09,"Closed Won","100","Closed","","70130000000ChOwAAK","","","2012-04-08","2012-09-16","00580000003UXSKAA4","0013000000CaVqjAAF","ProductA"
"0068000000a9IRpAAM2014","iCompany201442014","B9900779","",48332.56,"Closed - Sell w/OEM","100","Closed","","","Parity for Retail OEM","","2012-04-08","2012-12-18","00580000003UtJxAAK","0018000000OOqjbAAD","ProductB"
"0068000000a9IVlAAM2014","iCompany201442014","B9900912","",8062.21,"Closed - Sell w/OEM","100","Closed","","","Parity for Retail OEM","","2012-04-08","2013-04-03","00580000003UtJxAAK","0018000000OOqjbAAD","ProductC"
"0068000000a9Ix5AAE2014","iCompany201142014","B9902170","New",34883.72,"Qualified Out","0","Omitted","","70130000000Cig1AAC","","","2012-04-08","2013-09-27","005800000043XouAAE","0018000000p6YbZAAU","ProductB"
"0068000000a9JV2AAM2014","iCompany201042014","B9900633","New",2336.05,"Closed Won","100","Closed","","70180000000c8hqAAA","","","2012-04-08","2012-06-29","00580000003Rkw7AAC","0018000000lemsEAAQ","ProductE"
"0068000000a9Jz7AAE2014","iCompany201442014","","New",6104.65,"Qualified Out","0","Omitted","","70180000000Y4vyAAC","","","2012-04-08","2013-01-28","005300000012lKWAAY","0018000000P8u6xAAB","ProductC"
"0068000000a9KEWAA22014","iCompany201142014","B9902509","New",63101.16,"Closed Won","100","Closed","1","70180000000cSrIAAU","Perpetual","1","2012-04-08","2014-08-18","00580000004GC1mAAG","0018000000p6bWWAAY","ProductB"
"0068000000a9MH1AAM2014","iCompany201342014","B9902557","New",58139.53,"Qualified Out","0","Omitted","","70180000000cSJmAAM","","","2012-04-09","2013-09-17","00580000003QhfuAAC","0018000000MQJALAA5","ProductB"
"0068000000a9NOOAA22014","Big Corp201342014","","New",29069.77,"Qualified Out","0","Omitted","","","","","2012-04-09","2012-07-16","005300000013MJZAA2","0013000000Kad5IAAR","ProductC"
"0068000000a9OqvAAE2014","iCompany201142014","B9900716","New",8821.51,"Closed Won","100","Closed","","","","","2012-04-10","2012-10-14","00580000003UBmbAAG","0018000000p6gZHAAY","ProductC"
"0068000000a9OYyAAM2014","Yankeedoodle201342014","B9900671","Renewal",19569.77,"Closed Won","100","Closed","","","","","2012-04-10","2012-09-04","00580000003RCFdAAO","0013000000D7siyAAB","ProductC"
"0068000000a9PzSAAU2014","iBacon201242014","","New",11627.91,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-04-10","2013-01-04","005300000012lKWAAY","00130000009WiTFAA0","ProductC"
"0068000000a9QLyAAM2014","iCompany201142014","B9900735","New",12310.47,"Closed Won","100","Closed","1","","","","2012-04-10","2012-11-16","00580000003VwUgAAK","0018000000p6ex5AAA","ProductC"
"0068000000a9QmFAAU2014","iCompany201142014","B9902253","New",174418.60,"Qualified Out","0","Omitted","","70180000000cQTGAA2","","","2012-04-10","2014-04-15","00580000003UgzRAAS","0018000000p6i91AAA","ProductA"
"0068000000a9R5RAAU2014","iCompany201142014","B9900666","New",27167.44,"Closed Won","100","Closed","","","","","2012-04-10","2012-08-28","00580000003UXSUAA4","0018000000p5U3TAAU","ProductC"
"0068000000a9tMmAAI2014","iCompany201142014","B9902251","New",4069.77,"Qualified Out","0","Omitted","","70180000000XYyMAAW","","","2012-04-13","2013-10-11","00580000004ETiNAAW","0018000000p5xFxAAI","ProductE"
"0068000000a9wBTAAY2014","Yankeedoodle201342014","B9902211","New",58139.53,"Closed Lost","0","Omitted","","70180000000cS7mAAE","","","2012-04-14","2013-09-17","00580000003RCFdAAO","0013000000D7sjNAAR","ProductB"
"0068000000a9wDOAAY2014","Yankeedoodle201342014","","",0.00,"Qualified Out","0","Omitted","","70180000000cQTGAA2","","","2012-04-14","2012-10-13","00530000000sZSSAA2","0013000000D7sQJAAZ","Defective"
"0068000000a9wn1AAA2014","Big Corp201242014","B9902052","New",55647.09,"Closed Won","100","Closed","1","","","3","2012-04-14","2013-06-14","005800000044LKqAAM","0013000000GteWIAAZ","ProductB"
"0068000000a9zlzAAA2014","Big Corp201342014","","New",0.00,"Qualified Out","0","Omitted","","70180000000cVWEAA2","","","2012-04-15","2013-05-06","00580000003Q9suAAC","0013000000K5o4DAAR","Defective"
"0068000000aA08wAAC2014","Big Corp201342014","B9902066","New",293255.81,"Closed Won","100","Closed","1","","","3","2012-04-15","2013-07-29","00580000003VrwfAAC","0013000000DBFP4AAP","ProductA"
"0068000000aa0iaAAA2014","Big Corp201242014","","Renewal",12195.35,"Qualified Out","0","Omitted","","","","","2012-04-30","2012-11-05","005300000012lKWAAY","0013000000IlkVmAAJ","ProductC"
"0068000000aa0NcAAI2014","Big Corp201342014","B9902563","New",58139.53,"Qualified Out","0","Omitted","","","","","2012-04-30","2013-11-18","00580000003QhfuAAC","0013000000KwpU2AAJ","ProductB"
"0068000000aA12RAAS2014","Big Corp201242014","","New",5813.95,"Qualified Out","0","Omitted","","70180000000cScSAAU","","","2012-04-15","2013-03-10","00580000003Rkw7AAC","0013000000HlHAAAA3","ProductE"
"0068000000aA13sAAC2014","iCompany201142014","B9902355","New",13023.26,"Qualified Out","0","Omitted","","70180000000cVWEAA2","","","2012-04-15","2013-10-27","00580000004E7kGAAS","0018000000p6yL1AAI","ProductC"
"0068000000aA16SAAS2014","Big Corp201242014","","",0.00,"Qualification & Discovery","0","Omitted","","","Parity OEM","","2012-04-15","2012-12-22","00530000000sZSSAA2","0013000000HlgfOAAR","Defective"
"0068000000aa2dUAAQ2014","Big Corp201352014","","New",174418.60,"Qualified Out","0","Omitted","","70180000000cVt4AAE","","","2012-05-01","2013-03-04","00580000003UgzRAAS","0013000000C4vnNAAR","ProductA"
"0068000000aA2vWAAS2014","Big Corp201342014","","New",17441.86,"Qualified Out","0","Omitted","","","","","2012-04-16","2012-08-11","005300000013MJZAA2","0013000000E1Y6vAAF","ProductC"
"0068000000aa2YBAAY2014","Yankeedoodle201152014","B9902760","New",52325.58,"Qualified Out","0","Omitted","","","","","2012-05-01","2014-03-18","00580000003UBmbAAG","0018000000p7wXtAAI","ProductB"
"0068000000aA3DlAAK2014","Big Corp201342014","B9900626","",57.56,"Closed - Sell w/OEM","100","Closed","","","Parity for Retail OEM","","2012-04-16","2012-06-18","00530000000sZSSAA2","0013000000LAdb5AAD","Defective"
"0068000000aA4ToAAK2014","Big Corp201342014","","New",116279.07,"Qualified Out","0","Omitted","","","","","2012-04-16","2013-02-22","005300000013MJZAA2","0013000000E1XzQAAV","ProductB"
"0068000000aA53MAAS2014","Yankeedoodle201142014","B9900638","New",4926.74,"Closed Won","100","Closed","","","","3","2012-04-16","2012-07-14","00580000003UXSUAA4","0018000000p71VgAAI","ProductE"
"0068000000aA5j8AAC2014","Big Corp201342014","","New",58139.53,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-04-16","2013-04-28","00580000003Q9t4AAC","0013000000E1YPiAAN","ProductB"
"0068000000aA5kQAAS2014","Yankeedoodle201242014","B9900829","New",5051.16,"Closed Won","100","Closed","","70130000000Cig1AAC","","","2012-04-16","2013-02-10","00580000003QhfuAAC","0018000000wa7qQAAQ","ProductE"
"0068000000aa7d3AAA2014","Big Corp201352014","","New",14534.88,"Closed Lost","0","Omitted","","70180000000XYyMAAW","","","2012-05-04","2013-01-07","00580000003RCFdAAO","0013000000E1YgSAAV","ProductC"
"0068000000aA8CEAA02014","iCompany201342014","","New",23255.81,"Qualified Out","0","Omitted","","70180000000cVl4AAE","","","2012-04-17","2012-09-17","00580000003UgzRAAS","0013000000D8ikQAAR","ProductC"
"0068000000aA8pkAAC2014","iCompany201042014","","New",11627.91,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-04-17","2012-10-12","005300000012lKWAAY","0018000000h2AtqAAE","ProductC"
"0068000000aa8QFAAY2014","iCompany201152014","B9900672","New",22591.28,"Closed Won","100","Closed","","","","","2012-05-04","2012-09-04","005300000012lKWAAY","0018000000p86qvAAA","ProductC"
"0068000000aA8w7AAC2014","iCompany201142014","B9902739","New",9302.33,"Qualified Out","0","Omitted","","","","","2012-04-17","2013-10-15","00580000003UXSKAA4","0018000000myFI4AAM","ProductC"
"0068000000aA8ZmAAK2014","CatVids Co.201142014","B9902252","New",8790.70,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2012-04-17","2013-11-25","00580000004E7kGAAS","0018000000p75NWAAY","ProductC"
"0068000000aA97uAAC2014","Yankeedoodle201142014","","New",145348.84,"Qualified Out","0","Omitted","","70130000000Cig1AAC","","","2012-04-17","2012-09-15","005800000044tnMAAQ","0018000000p76A7AAI","ProductA"
"0068000000aa9PqAAI2014","Big Corp201352014","B9900823","Add-On",8372.09,"Closed Won","100","Closed","","70180000000cX0DAAU","","","2012-05-05","2013-02-02","00580000003QhfuAAC","0013000000E1XzoAAF","ProductC"
"0068000000aA9zKAAS2014","Big Corp201342014","B9900772","New",106897.67,"Closed Won","100","Closed","","70130000000ChOwAAK","","","2012-04-17","2012-12-16","00580000003UXSUAA4","0013000000E1Y5bAAF","ProductB"
"0068000000aaALzAAM2014","iCompany201152014","B9902008","New",23255.81,"Qualified Out","0","Omitted","","70180000000cHKsAAM","","","2012-05-05","2013-05-25","00580000003Uw5UAAS","0018000000p85gTAAQ","ProductC"
"0068000000aaapuAAA2014","iCompany201052014","B9900648","Add-On",1453.49,"Closed Won","100","Closed","","70180000000cHyJAAU","","","2012-05-13","2012-07-31","00580000003Rkw7AAC","0018000000lemsEAAQ","ProductE"
"0068000000aABinAAG2014","Big Corp201342014","B9902530","New",78488.37,"Qualified Out","0","Omitted","","","","","2012-04-19","2014-02-20","005300000013MJZAA2","0013000000E1YJTAA3","ProductB"
"0068000000aACCrAAO2014","Yankeedoodle201142014","","New",11627.91,"Qualified Out","0","Omitted","","","","","2012-04-20","2012-10-30","005300000013MJZAA2","0018000000p79SjAAI","ProductC"
"0068000000aaCNgAAM2014","iCompany201152014","B9900678","New",10569.77,"Closed Won","100","Closed","","70180000000cWGwAAM","","","2012-05-05","2012-09-09","00580000003Rkw7AAC","0018000000p8AtXAAU","ProductC"
"0068000000aADsqAAG2014","Yankeedoodle201142014","B9902560","New",3662.79,"Qualified Out","0","Omitted","","70180000000XYyMAAW","","","2012-04-20","2014-05-10","00580000003QhfuAAC","0018000000p7B9XAAU","ProductE"
"0068000000aAECpAAO2014","Yankeedoodle201342014","","New",12209.30,"Qualified Out","0","Omitted","","70180000000cKDSAA2","","","2012-04-20","2012-07-22","00580000003QhfuAAC","0013000000D7sO9AAJ","ProductC"
"0068000000aaf6PAAQ2014","iCompany201152014","","New",5058.14,"Qualified Out","0","Omitted","","","","","2012-05-14","2012-09-15","00580000003UXSUAA4","0018000000p8cnJAAQ","ProductE"
"0068000000aaf94AAA2014","iCompany201452014","","New",11395.35,"Qualified Out","0","Omitted","","70180000000cWGwAAM","","","2012-05-14","2012-12-31","00580000003Us4IAAS","0018000000PyvzpAAB","ProductC"
"0068000000aagBGAAY2014","iCompany201152014","","New",17441.86,"Qualified Out","0","Omitted","","70180000000cWGSAA2","","","2012-05-14","2012-11-25","00580000003UXSUAA4","0018000000p8egpAAA","ProductC"
"0068000000aaghSAAQ2014","iCompany201452014","","New",145348.84,"Closed Lost","0","Omitted","","","","","2012-05-15","2013-01-01","005300000013MJZAA2","0018000000PRZvfAAH","ProductA"
"0068000000aagiPAAQ2014","Big Corp201352014","B9902442","New",145348.84,"Qualified Out","0","Omitted","","","","","2012-05-15","2014-05-19","00580000003UgzRAAS","0013000000E1Y9QAAV","ProductA"
"0068000000aagyKAAQ2014","Big Corp201352014","B9902762","New",43604.65,"Qualified Out","0","Omitted","","","Subscription","3","2012-05-15","2014-05-10","00580000004HJiXAAW","0013000000DT1CHAA1","ProductB"
"0068000000aagyOAAQ2014","Big Corp201252014","","New",43604.65,"Qualified Out","0","Omitted","","70130000000ChOzAAK","","","2012-05-15","2013-05-08","00580000003UXSKAA4","0013000000I3eOAAAZ","ProductB"
"0068000000aah6NAAQ2014","Big Corp201352014","B9902159","New",232558.14,"Qualified Out","0","Omitted","","","","","2012-05-15","2013-07-19","00580000003UBmbAAG","0013000000DBEFYAA5","ProductA"
